Date,Product_ID,Category,Units_Sold,Unit_Price,Total_Revenue,Discount_Applied,Year,Month,DayOfWeek,IsWeekend,Sales_Lag_1Day,Sales_Lag_7Day,Rolling_Mean_7Day,Rolling_Mean_30Day
2024-11-25,CLO_001,Clothing,32,229.92,7357.37,0.0,2024,11,0,0,23.0,31.0,28.428571428571427,24.3
2024-11-26,CLO_001,Clothing,26,206.93,5380.08,0.1,2024,11,1,0,32.0,28.0,28.142857142857142,24.633333333333333
2024-11-27,CLO_001,Clothing,28,229.92,6437.7,0.0,2024,11,2,0,26.0,30.0,27.857142857142858,25.233333333333334
2024-11-28,CLO_001,Clothing,23,229.92,5288.11,0.0,2024,11,3,0,28.0,27.0,27.285714285714285,25.5
2024-11-29,CLO_001,Clothing,25,229.92,5747.94,0.0,2024,11,4,0,23.0,28.0,26.857142857142858,25.766666666666666
2024-11-30,CLO_001,Clothing,39,229.92,8966.79,0.0,2024,11,5,1,25.0,31.0,28.0,27.066666666666666
2024-12-01,CLO_001,Clothing,28,206.93,5793.93,0.1,2024,12,6,1,39.0,23.0,28.714285714285715,26.733333333333334
2024-12-02,CLO_001,Clothing,19,206.93,3931.59,0.1,2024,12,0,0,28.0,32.0,26.857142857142858,26.233333333333334
2024-12-03,CLO_001,Clothing,20,229.92,4598.36,0.0,2024,12,1,0,19.0,26.0,26.0,26.0
2024-12-04,CLO_001,Clothing,15,229.92,3448.77,0.0,2024,12,2,0,20.0,28.0,24.142857142857142,25.766666666666666
2024-12-05,CLO_001,Clothing,34,229.92,7817.2,0.0,2024,12,3,0,15.0,23.0,25.714285714285715,26.3
2024-12-06,CLO_001,Clothing,28,229.92,6437.7,0.0,2024,12,4,0,34.0,25.0,26.142857142857142,26.566666666666666
2024-12-07,CLO_001,Clothing,26,183.93,4782.29,0.2,2024,12,5,1,28.0,39.0,24.285714285714285,27.433333333333334
2024-12-08,CLO_001,Clothing,34,206.93,7035.48,0.1,2024,12,6,1,26.0,28.0,25.142857142857142,27.533333333333335
2024-12-09,CLO_001,Clothing,29,229.92,6667.62,0.0,2024,12,0,0,34.0,19.0,26.571428571428573,27.5
2024-12-10,CLO_001,Clothing,19,229.92,4368.44,0.0,2024,12,1,0,29.0,20.0,26.428571428571427,26.933333333333334
2024-12-11,CLO_001,Clothing,34,229.92,7817.2,0.0,2024,12,2,0,19.0,15.0,29.142857142857142,26.966666666666665
2024-12-12,CLO_001,Clothing,15,229.92,3448.77,0.0,2024,12,3,0,34.0,34.0,26.428571428571427,26.833333333333332
2024-12-13,CLO_001,Clothing,18,229.92,4138.52,0.0,2024,12,4,0,15.0,28.0,25.0,26.2
2024-12-14,CLO_001,Clothing,37,206.93,7656.26,0.1,2024,12,5,1,18.0,26.0,26.571428571428573,26.933333333333334
2024-12-15,CLO_001,Clothing,33,229.92,7587.29,0.0,2024,12,6,1,37.0,34.0,26.428571428571427,27.233333333333334
2024-12-16,CLO_001,Clothing,14,229.92,3218.85,0.0,2024,12,0,0,33.0,29.0,24.285714285714285,26.566666666666666
2024-12-17,CLO_001,Clothing,24,229.92,5518.03,0.0,2024,12,1,0,14.0,19.0,25.0,26.6
2024-12-18,CLO_001,Clothing,21,229.92,4828.27,0.0,2024,12,2,0,24.0,34.0,23.142857142857142,26.266666666666666
2024-12-19,CLO_001,Clothing,27,229.92,6207.78,0.0,2024,12,3,0,21.0,15.0,24.857142857142858,26.233333333333334
2024-12-20,CLO_001,Clothing,22,229.92,5058.19,0.0,2024,12,4,0,27.0,18.0,25.428571428571427,25.966666666666665
2024-12-21,CLO_001,Clothing,26,206.93,5380.08,0.1,2024,12,5,1,22.0,37.0,23.857142857142858,25.933333333333334
2024-12-22,CLO_001,Clothing,27,229.92,6207.78,0.0,2024,12,6,1,26.0,33.0,23.0,25.9
2024-12-23,CLO_001,Clothing,24,206.93,4966.22,0.1,2024,12,0,0,27.0,14.0,24.428571428571427,25.666666666666668
2024-12-24,CLO_001,Clothing,29,183.93,5334.09,0.2,2024,12,1,0,24.0,24.0,25.142857142857142,25.866666666666667
2024-12-25,CLO_001,Clothing,24,229.92,5518.03,0.0,2024,12,2,0,29.0,21.0,25.571428571428573,25.6
2024-12-26,CLO_001,Clothing,27,229.92,6207.78,0.0,2024,12,3,0,24.0,27.0,25.571428571428573,25.633333333333333
2024-12-27,CLO_001,Clothing,24,229.92,5518.03,0.0,2024,12,4,0,27.0,22.0,25.857142857142858,25.5
2024-12-28,CLO_001,Clothing,51,206.93,10553.23,0.1,2024,12,5,1,24.0,26.0,29.428571428571427,26.433333333333334
2024-12-29,CLO_001,Clothing,34,229.92,7817.2,0.0,2024,12,6,1,51.0,27.0,30.428571428571427,26.733333333333334
2024-12-30,CLO_001,Clothing,25,229.92,5747.94,0.0,2024,12,0,0,34.0,24.0,30.571428571428573,26.266666666666666
2024-12-31,CLO_001,Clothing,25,229.92,5747.94,0.0,2024,12,1,0,25.0,29.0,30.0,26.166666666666668
2025-01-01,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,1,2,0,25.0,24.0,28.714285714285715,26.033333333333335
2025-01-02,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,1,3,0,15.0,27.0,27.714285714285715,26.033333333333335
2025-01-03,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,1,4,0,20.0,24.0,26.857142857142858,26.133333333333333
2025-01-04,CLO_001,Clothing,29,229.92,6667.62,0.0,2025,1,5,1,18.0,51.0,23.714285714285715,25.966666666666665
2025-01-05,CLO_001,Clothing,24,183.93,4414.42,0.2,2025,1,6,1,29.0,34.0,22.285714285714285,25.833333333333332
2025-01-06,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,1,0,0,24.0,25.0,20.857142857142858,25.466666666666665
2025-01-07,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,1,0,15.0,25.0,19.714285714285715,24.9
2025-01-08,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,2,0,17.0,15.0,20.0,24.5
2025-01-09,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,3,0,17.0,20.0,19.571428571428573,24.433333333333334
2025-01-10,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,1,4,0,17.0,18.0,19.571428571428573,23.9
2025-01-11,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,1,5,1,18.0,29.0,18.571428571428573,24.133333333333333
2025-01-12,CLO_001,Clothing,17,206.93,3517.74,0.1,2025,1,6,1,22.0,24.0,17.571428571428573,24.1
2025-01-13,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,0,0,17.0,15.0,17.285714285714285,23.3
2025-01-14,CLO_001,Clothing,14,206.93,2896.96,0.1,2025,1,1,0,13.0,17.0,16.857142857142858,22.666666666666668
2025-01-15,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,1,2,0,14.0,17.0,17.0,22.8
2025-01-16,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,3,0,18.0,17.0,17.0,22.566666666666666
2025-01-17,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,4,0,17.0,18.0,16.285714285714285,22.3
2025-01-18,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,1,5,1,13.0,22.0,15.428571428571429,21.933333333333334
2025-01-19,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,6,1,16.0,17.0,15.428571428571429,21.766666666666666
2025-01-20,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,1,0,0,17.0,13.0,16.0,21.466666666666665
2025-01-21,CLO_001,Clothing,9,229.92,2069.26,0.0,2025,1,1,0,17.0,14.0,15.285714285714286,20.866666666666667
2025-01-22,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,2,0,9.0,18.0,14.571428571428571,20.5
2025-01-23,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,3,0,13.0,17.0,14.0,19.966666666666665
2025-01-24,CLO_001,Clothing,16,183.93,2942.95,0.2,2025,1,4,0,13.0,13.0,14.428571428571429,19.7
2025-01-25,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,1,5,1,16.0,16.0,14.857142857142858,19.433333333333334
2025-01-26,CLO_001,Clothing,22,206.93,4552.37,0.1,2025,1,6,1,19.0,17.0,15.571428571428571,19.366666666666667
2025-01-27,CLO_001,Clothing,10,229.92,2299.18,0.0,2025,1,0,0,22.0,17.0,14.571428571428571,18.0
2025-01-28,CLO_001,Clothing,19,206.93,3931.59,0.1,2025,1,1,0,10.0,9.0,16.0,17.5
2025-01-29,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,2,0,19.0,13.0,16.0,17.1
2025-01-30,CLO_001,Clothing,21,206.93,4345.45,0.1,2025,1,3,0,13.0,13.0,17.142857142857142,16.966666666666665
2025-01-31,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,1,4,0,21.0,16.0,16.714285714285715,16.9
2025-02-01,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,2,5,1,13.0,19.0,16.0,16.7
2025-02-02,CLO_001,Clothing,27,229.92,6207.78,0.0,2025,2,6,1,14.0,22.0,16.714285714285715,17.0
2025-02-03,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,2,0,0,27.0,10.0,18.0,16.666666666666668
2025-02-04,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,2,1,0,19.0,19.0,17.571428571428573,16.4
2025-02-05,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,2,0,16.0,13.0,18.285714285714285,16.5
2025-02-06,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,2,3,0,18.0,21.0,17.571428571428573,16.466666666666665
2025-02-07,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,2,4,0,16.0,13.0,17.714285714285715,16.366666666666667
2025-02-08,CLO_001,Clothing,19,206.93,3931.59,0.1,2025,2,5,1,14.0,14.0,18.428571428571427,16.433333333333334
2025-02-09,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,6,1,19.0,27.0,17.142857142857142,16.433333333333334
2025-02-10,CLO_001,Clothing,12,206.93,2483.11,0.1,2025,2,0,0,18.0,19.0,16.142857142857142,16.1
2025-02-11,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,1,0,12.0,16.0,16.428571428571427,16.133333333333333
2025-02-12,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,2,0,18.0,18.0,16.428571428571427,16.3
2025-02-13,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,2,3,0,18.0,16.0,16.285714285714285,16.333333333333332
2025-02-14,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,2,4,0,15.0,14.0,16.428571428571427,16.233333333333334
2025-02-15,CLO_001,Clothing,33,206.93,6828.56,0.1,2025,2,5,1,15.0,19.0,18.428571428571427,16.766666666666666
2025-02-16,CLO_001,Clothing,26,229.92,5977.86,0.0,2025,2,6,1,33.0,18.0,19.571428571428573,17.2
2025-02-17,CLO_001,Clothing,16,206.93,3310.82,0.1,2025,2,0,0,26.0,12.0,20.142857142857142,17.2
2025-02-18,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,2,1,0,16.0,18.0,19.142857142857142,17.0
2025-02-19,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,2,2,0,11.0,18.0,18.714285714285715,16.933333333333334
2025-02-20,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,2,3,0,15.0,15.0,19.0,17.2
2025-02-21,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,4,0,17.0,15.0,19.428571428571427,17.366666666666667
2025-02-22,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,2,5,1,18.0,33.0,17.857142857142858,17.666666666666668
2025-02-23,CLO_001,Clothing,21,229.92,4828.27,0.0,2025,2,6,1,22.0,26.0,17.142857142857142,17.833333333333332
2025-02-24,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,2,0,0,21.0,16.0,17.571428571428573,17.833333333333332
2025-02-25,CLO_001,Clothing,12,183.93,2207.21,0.2,2025,2,1,0,19.0,11.0,17.714285714285715,17.5
2025-02-26,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,2,2,0,12.0,15.0,18.142857142857142,17.766666666666666
2025-02-27,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,2,3,0,18.0,17.0,17.857142857142858,17.633333333333333
2025-02-28,CLO_001,Clothing,19,206.93,3931.59,0.1,2025,2,4,0,15.0,18.0,18.0,17.833333333333332
2025-03-01,CLO_001,Clothing,18,206.93,3724.67,0.1,2025,3,5,1,19.0,22.0,17.428571428571427,17.733333333333334
2025-03-02,CLO_001,Clothing,21,229.92,4828.27,0.0,2025,3,6,1,18.0,21.0,17.428571428571427,18.0
2025-03-03,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,3,0,0,21.0,19.0,16.714285714285715,18.0
2025-03-04,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,3,1,0,14.0,12.0,17.571428571428573,17.7
2025-03-05,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,3,2,0,18.0,18.0,16.857142857142858,17.5
2025-03-06,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,3,3,0,13.0,15.0,16.857142857142858,17.466666666666665
2025-03-07,CLO_001,Clothing,12,183.93,2207.21,0.2,2025,3,4,0,15.0,19.0,15.857142857142858,17.266666666666666
2025-03-08,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,3,5,1,12.0,18.0,15.428571428571429,17.233333333333334
2025-03-09,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,3,6,1,15.0,21.0,15.142857142857142,17.4
2025-03-10,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,3,0,0,19.0,14.0,15.285714285714286,17.266666666666666
2025-03-11,CLO_001,Clothing,17,206.93,3517.74,0.1,2025,3,1,0,15.0,18.0,15.142857142857142,17.233333333333334
2025-03-12,CLO_001,Clothing,13,206.93,2690.04,0.1,2025,3,2,0,17.0,13.0,15.142857142857142,17.266666666666666
2025-03-13,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,3,3,0,13.0,15.0,15.285714285714286,17.2
2025-03-14,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,3,4,0,16.0,12.0,15.142857142857142,16.966666666666665
2025-03-15,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,3,5,1,11.0,15.0,15.714285714285714,17.1
2025-03-16,CLO_001,Clothing,18,206.93,3724.67,0.1,2025,3,6,1,19.0,19.0,15.571428571428571,17.2
2025-03-17,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,3,0,0,18.0,15.0,15.428571428571429,16.566666666666666
2025-03-18,CLO_001,Clothing,14,183.93,2575.08,0.2,2025,3,1,0,14.0,17.0,15.0,16.166666666666668
2025-03-19,CLO_001,Clothing,25,206.93,5173.15,0.1,2025,3,2,0,14.0,13.0,16.714285714285715,16.466666666666665
2025-03-20,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,3,3,0,25.0,16.0,16.0,16.466666666666665
2025-03-21,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,3,4,0,11.0,11.0,16.571428571428573,16.466666666666665
2025-03-22,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,3,5,1,15.0,19.0,16.714285714285715,16.566666666666666
2025-03-23,CLO_001,Clothing,24,229.92,5518.03,0.0,2025,3,6,1,20.0,18.0,17.571428571428573,16.766666666666666
2025-03-24,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,3,0,0,24.0,14.0,18.428571428571427,16.7
2025-03-25,CLO_001,Clothing,19,206.93,3931.59,0.1,2025,3,1,0,20.0,14.0,19.142857142857142,16.633333333333333
2025-03-26,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,3,2,0,19.0,25.0,17.857142857142858,16.533333333333335
2025-03-27,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,3,3,0,16.0,11.0,18.285714285714285,16.6
2025-03-28,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,3,4,0,14.0,15.0,18.571428571428573,16.566666666666666
2025-03-29,CLO_001,Clothing,17,183.93,3126.88,0.2,2025,3,5,1,17.0,20.0,18.142857142857142,16.633333333333333
2025-03-30,CLO_001,Clothing,23,229.92,5288.11,0.0,2025,3,6,1,17.0,24.0,18.0,16.766666666666666
2025-03-31,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,3,0,0,23.0,20.0,17.857142857142858,16.8
2025-04-01,CLO_001,Clothing,10,229.92,2299.18,0.0,2025,4,1,0,19.0,19.0,16.571428571428573,16.433333333333334
2025-04-02,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,4,2,0,10.0,16.0,16.571428571428573,16.5
2025-04-03,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,4,3,0,16.0,14.0,17.0,16.466666666666665
2025-04-04,CLO_001,Clothing,15,183.93,2759.01,0.2,2025,4,4,0,17.0,17.0,16.714285714285715,16.533333333333335
2025-04-05,CLO_001,Clothing,24,183.93,4414.42,0.2,2025,4,5,1,15.0,17.0,17.714285714285715,16.833333333333332
2025-04-06,CLO_001,Clothing,0,229.92,0.0,0.0,2025,4,6,1,24.0,23.0,14.428571428571429,16.433333333333334
2025-04-07,CLO_001,Clothing,13,206.93,2690.04,0.1,2025,4,0,0,0.0,19.0,13.571428571428571,16.366666666666667
2025-04-08,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,4,1,0,13.0,10.0,13.714285714285714,16.1
2025-04-09,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,4,2,0,11.0,16.0,13.857142857142858,16.166666666666668
2025-04-10,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,4,3,0,17.0,17.0,13.714285714285714,16.133333333333333
2025-04-11,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,4,4,0,16.0,15.0,13.142857142857142,16.066666666666666
2025-04-12,CLO_001,Clothing,18,183.93,3310.82,0.2,2025,4,5,1,11.0,24.0,12.285714285714286,16.133333333333333
2025-04-13,CLO_001,Clothing,23,206.93,4759.3,0.1,2025,4,6,1,18.0,0.0,15.571428571428571,16.533333333333335
2025-04-14,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,4,0,0,23.0,13.0,15.857142857142858,16.4
2025-04-15,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,4,1,0,15.0,11.0,16.571428571428573,16.333333333333332
2025-04-16,CLO_001,Clothing,16,183.93,2942.95,0.2,2025,4,2,0,16.0,17.0,16.428571428571427,16.4
2025-04-17,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,4,3,0,16.0,16.0,16.714285714285715,16.533333333333335
2025-04-18,CLO_001,Clothing,9,229.92,2069.26,0.0,2025,4,4,0,18.0,11.0,16.428571428571427,16.0
2025-04-19,CLO_001,Clothing,23,229.92,5288.11,0.0,2025,4,5,1,9.0,18.0,17.142857142857142,16.4
2025-04-20,CLO_001,Clothing,22,206.93,4552.37,0.1,2025,4,6,1,23.0,23.0,17.0,16.633333333333333
2025-04-21,CLO_001,Clothing,13,183.93,2391.14,0.2,2025,4,0,0,22.0,15.0,16.714285714285715,16.4
2025-04-22,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,4,1,0,13.0,16.0,16.571428571428573,16.1
2025-04-23,CLO_001,Clothing,12,206.93,2483.11,0.1,2025,4,2,0,15.0,16.0,16.0,15.833333333333334
2025-04-24,CLO_001,Clothing,12,229.92,2759.01,0.0,2025,4,3,0,12.0,18.0,15.142857142857142,15.6
2025-04-25,CLO_001,Clothing,13,183.93,2391.14,0.2,2025,4,4,0,12.0,9.0,15.714285714285714,15.5
2025-04-26,CLO_001,Clothing,21,229.92,4828.27,0.0,2025,4,5,1,13.0,23.0,15.428571428571429,15.733333333333333
2025-04-27,CLO_001,Clothing,28,229.92,6437.7,0.0,2025,4,6,1,21.0,22.0,16.285714285714285,16.1
2025-04-28,CLO_001,Clothing,0,206.93,0.0,0.1,2025,4,0,0,28.0,13.0,14.428571428571429,15.533333333333333
2025-04-29,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,4,1,0,0.0,15.0,14.571428571428571,15.3
2025-04-30,CLO_001,Clothing,18,183.93,3310.82,0.2,2025,4,2,0,16.0,12.0,15.428571428571429,15.266666666666667
2025-05-01,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,5,3,0,18.0,12.0,16.142857142857142,15.5
2025-05-02,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,5,4,0,17.0,13.0,16.428571428571427,15.466666666666667
2025-05-03,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,5,5,1,15.0,21.0,16.285714285714285,15.566666666666666
2025-05-04,CLO_001,Clothing,25,206.93,5173.15,0.1,2025,5,6,1,20.0,28.0,15.857142857142858,15.9
2025-05-05,CLO_001,Clothing,10,229.92,2299.18,0.0,2025,5,0,0,25.0,0.0,17.285714285714285,15.433333333333334
2025-05-06,CLO_001,Clothing,13,229.92,2988.93,0.0,2025,5,1,0,10.0,16.0,16.857142857142858,15.866666666666667
2025-05-07,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,5,2,0,13.0,18.0,15.857142857142858,15.8
2025-05-08,CLO_001,Clothing,12,229.92,2759.01,0.0,2025,5,3,0,11.0,17.0,15.142857142857142,15.833333333333334
2025-05-09,CLO_001,Clothing,12,229.92,2759.01,0.0,2025,5,4,0,12.0,15.0,14.714285714285714,15.666666666666666
2025-05-10,CLO_001,Clothing,25,229.92,5747.94,0.0,2025,5,5,1,12.0,20.0,15.428571428571429,15.966666666666667
2025-05-11,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,5,6,1,25.0,25.0,15.0,16.333333333333332
2025-05-12,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,5,0,0,22.0,10.0,15.571428571428571,16.2
2025-05-13,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,5,1,0,14.0,13.0,16.857142857142858,16.166666666666668
2025-05-14,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,5,2,0,22.0,11.0,17.571428571428573,16.2
2025-05-15,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,5,3,0,16.0,12.0,18.285714285714285,16.233333333333334
2025-05-16,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,5,4,0,17.0,12.0,18.857142857142858,16.233333333333334
2025-05-17,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,5,5,1,16.0,25.0,17.857142857142858,16.233333333333334
2025-05-18,CLO_001,Clothing,25,229.92,5747.94,0.0,2025,5,6,1,18.0,22.0,18.285714285714285,16.766666666666666
2025-05-19,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,5,0,0,25.0,14.0,19.0,16.633333333333333
2025-05-20,CLO_001,Clothing,16,183.93,2942.95,0.2,2025,5,1,0,19.0,22.0,18.142857142857142,16.433333333333334
2025-05-21,CLO_001,Clothing,15,206.93,3103.89,0.1,2025,5,2,0,16.0,16.0,18.0,16.5
2025-05-22,CLO_001,Clothing,10,229.92,2299.18,0.0,2025,5,3,0,15.0,17.0,17.0,16.333333333333332
2025-05-23,CLO_001,Clothing,19,206.93,3931.59,0.1,2025,5,4,0,10.0,16.0,17.428571428571427,16.566666666666666
2025-05-24,CLO_001,Clothing,11,229.92,2529.1,0.0,2025,5,5,1,19.0,18.0,16.428571428571427,16.533333333333335
2025-05-25,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,5,6,1,11.0,25.0,15.714285714285714,16.766666666666666
2025-05-26,CLO_001,Clothing,11,206.93,2276.19,0.1,2025,5,0,0,20.0,19.0,14.571428571428571,16.433333333333334
2025-05-27,CLO_001,Clothing,16,206.93,3310.82,0.1,2025,5,1,0,11.0,16.0,14.571428571428571,16.033333333333335
2025-05-28,CLO_001,Clothing,21,229.92,4828.27,0.0,2025,5,2,0,16.0,15.0,15.428571428571429,16.733333333333334
2025-05-29,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,5,3,0,21.0,10.0,16.714285714285715,16.833333333333332
2025-05-30,CLO_001,Clothing,15,206.93,3103.89,0.1,2025,5,4,0,19.0,19.0,16.142857142857142,16.733333333333334
2025-05-31,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,5,5,1,15.0,11.0,17.428571428571427,16.833333333333332
2025-06-01,CLO_001,Clothing,14,183.93,2575.08,0.2,2025,6,6,1,20.0,20.0,16.571428571428573,16.8
2025-06-02,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,6,0,0,14.0,11.0,17.285714285714285,16.666666666666668
2025-06-03,CLO_001,Clothing,19,229.92,4368.44,0.0,2025,6,1,0,16.0,16.0,17.714285714285715,16.466666666666665
2025-06-04,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,6,2,0,19.0,21.0,16.857142857142858,16.633333333333333
2025-06-05,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,6,3,0,15.0,19.0,16.142857142857142,16.666666666666668
2025-06-06,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,6,4,0,14.0,15.0,16.285714285714285,16.833333333333332
2025-06-07,CLO_001,Clothing,20,229.92,4598.36,0.0,2025,6,5,1,16.0,20.0,16.285714285714285,17.1
2025-06-08,CLO_001,Clothing,21,229.92,4828.27,0.0,2025,6,6,1,20.0,14.0,17.285714285714285,17.4
2025-06-09,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,6,0,0,21.0,16.0,17.428571428571427,17.133333333333333
2025-06-10,CLO_001,Clothing,8,229.92,1839.34,0.0,2025,6,1,0,17.0,19.0,15.857142857142858,16.666666666666668
2025-06-11,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,6,2,0,8.0,15.0,16.142857142857142,16.766666666666666
2025-06-12,CLO_001,Clothing,17,183.93,3126.88,0.2,2025,6,3,0,17.0,14.0,16.571428571428573,16.6
2025-06-13,CLO_001,Clothing,10,206.93,2069.26,0.1,2025,6,4,0,17.0,16.0,15.714285714285714,16.4
2025-06-14,CLO_001,Clothing,15,229.92,3448.77,0.0,2025,6,5,1,10.0,20.0,15.0,16.333333333333332
2025-06-15,CLO_001,Clothing,17,229.92,3908.6,0.0,2025,6,6,1,15.0,21.0,14.428571428571429,16.366666666666667
2025-06-16,CLO_001,Clothing,17,206.93,3517.74,0.1,2025,6,0,0,17.0,17.0,14.428571428571429,16.333333333333332
2025-06-17,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,6,1,0,17.0,8.0,15.571428571428571,16.033333333333335
2025-06-18,CLO_001,Clothing,10,229.92,2299.18,0.0,2025,6,2,0,16.0,17.0,14.571428571428571,15.733333333333333
2025-06-19,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,6,3,0,10.0,17.0,14.428571428571429,15.733333333333333
2025-06-20,CLO_001,Clothing,16,229.92,3678.68,0.0,2025,6,4,0,16.0,10.0,15.285714285714286,15.766666666666667
2025-06-21,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,6,5,1,16.0,15.0,16.285714285714285,16.166666666666668
2025-06-22,CLO_001,Clothing,20,183.93,3678.68,0.2,2025,6,6,1,22.0,17.0,16.714285714285715,16.2
2025-06-23,CLO_001,Clothing,18,229.92,4138.52,0.0,2025,6,0,0,20.0,17.0,16.857142857142858,16.433333333333334
2025-06-24,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,6,1,0,18.0,16.0,16.571428571428573,16.233333333333334
2025-06-25,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,6,2,0,14.0,10.0,17.142857142857142,16.333333333333332
2025-06-26,CLO_001,Clothing,22,229.92,5058.19,0.0,2025,6,3,0,14.0,16.0,18.0,16.533333333333335
2025-06-27,CLO_001,Clothing,14,229.92,3218.85,0.0,2025,6,4,0,22.0,16.0,17.714285714285715,16.3
2025-06-28,CLO_001,Clothing,20,206.93,4138.52,0.1,2025,6,5,1,14.0,22.0,17.428571428571427,16.333333333333332
